dataset,project,pPath,pId,codeLine,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,time,org/joda/time/chrono/AssembledChronology,17,531,2,0,0,0,0,0,0,0,0,3,13,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,536,1,0,0,3,7,0,3,0,0,5,44,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,537,2,0,0,0,0,0,0,0,0,3,16,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,534,2,0,0,0,0,0,0,0,0,3,22,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,506,1,0,0,3,7,0,3,0,0,5,47,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,168,1,0,0,0,0,0,0,0,0,1,16,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,156,1,0,0,0,0,0,0,0,0,1,15,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,461,2,0,0,0,0,0,0,0,0,3,9,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,500,1,0,0,3,7,0,3,0,0,5,44,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,469,1,0,0,3,7,0,3,0,0,5,39,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,276,1,0,0,0,0,0,0,0,0,1,22,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,272,1,0,0,0,0,0,0,0,0,1,18,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,280,1,0,0,0,0,0,0,0,0,1,18,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,284,1,0,0,0,0,0,0,0,0,1,21,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,288,1,0,0,0,0,0,0,0,0,1,13,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,455,2,0,0,0,0,0,0,0,0,3,10,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,454,1,0,0,3,7,0,3,0,0,5,38,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,457,1,0,0,3,7,0,3,0,0,5,41,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,452,2,0,0,0,0,0,0,0,0,3,12,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,458,2,0,0,0,0,0,0,0,0,3,13,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,449,2,0,0,0,0,0,0,0,0,3,12,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,492,2,0,0,0,0,0,0,0,0,3,19,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,491,1,0,0,3,7,0,3,0,0,5,47,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,446,2,0,0,0,0,0,0,0,0,3,11,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,232,1,0,0,0,0,0,0,0,0,1,18,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,240,1,0,0,0,0,0,0,0,0,1,23,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,196,1,0,0,0,0,0,0,0,0,1,18,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,248,1,0,0,0,0,0,0,0,0,1,17,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,486,2,0,0,0,0,0,0,0,0,3,19,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,528,2,0,0,0,0,0,0,0,0,3,19,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,525,2,0,0,0,0,0,0,0,0,3,14,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,527,1,0,0,3,7,0,3,0,0,5,47,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,521,1,0,0,3,7,0,3,0,0,5,43,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,488,1,0,0,3,7,0,3,0,0,5,44,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,489,2,0,0,0,0,0,0,0,0,3,16,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,172,1,0,0,0,0,0,0,0,0,1,23,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,539,1,0,0,3,7,0,3,0,0,5,37,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,200,1,0,0,0,0,0,0,0,0,1,23,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,460,1,0,0,3,7,0,3,0,0,5,37,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,510,2,0,0,0,0,0,0,0,0,3,18,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,463,1,0,0,3,7,0,3,0,0,5,38,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,515,1,0,0,3,7,0,3,0,0,5,45,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,512,1,0,0,3,7,0,3,0,0,5,51,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,236,1,0,0,0,0,0,0,0,0,1,14,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,292,1,0,0,0,0,0,0,0,0,1,12,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,192,1,0,0,0,0,0,0,0,0,1,14,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,208,1,0,0,0,0,0,0,0,0,1,22,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,562,1,1,0,1,2,0,2,0,0,5,51,6,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,204,1,0,0,0,0,0,0,0,0,1,17,4,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,516,2,0,0,0,0,0,0,0,0,3,17,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,513,2,0,0,0,0,0,0,0,0,3,23,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,518,1,0,0,3,7,0,3,0,0,5,42,7,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,519,2,0,0,0,0,0,0,0,0,3,14,8,6.27E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,268,1,0,0,0,0,0,0,0,0,1,13,4,6.25E-05,0
defect4j,time,org/joda/time/field/UnsupportedDurationField,17,53,1,0,0,1,2,0,3,0,0,5,25,6,6.25E-05,0
defect4j,time,org/joda/time/chrono/BasicDayOfMonthDateTimeField,17,41,1,0,0,2,4,0,2,0,0,3,44,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,59,1,1,0,1,3,0,0,0,0,2,25,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,58,1,0,0,1,2,0,2,1,0,4,52,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,54,1,1,0,1,3,0,0,0,0,2,18,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,58,1,1,0,1,3,0,0,0,0,2,18,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicYearDateTimeField,17,45,0,0,0,3,6,0,4,0,0,4,70,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicYearDateTimeField,17,46,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,138,2,0,0,0,0,0,0,0,0,3,41,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,56,2,0,0,1,2,0,0,0,0,2,19,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,131,2,0,0,1,2,0,0,0,0,2,19,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,133,2,3,0,1,3,0,0,0,0,5,55,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,46,7,1,0,3,6,0,2,0,0,10,100,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,173,1,0,0,0,0,0,0,0,0,1,26,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJYearOfEraDateTimeField,17,97,0,0,0,2,4,0,2,0,0,2,43,5,6.21E-05,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,17,70,1,0,0,0,0,0,0,0,0,1,14,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,295,4,0,0,1,2,0,1,0,0,6,58,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,294,4,0,0,1,2,0,1,0,0,6,46,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,297,4,0,0,1,2,0,1,0,0,6,54,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,296,4,0,0,1,2,0,1,0,0,6,54,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,329,6,1,0,2,4,0,0,0,0,9,66,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,328,6,1,0,2,4,0,0,0,0,9,66,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,323,0,0,0,1,2,0,2,0,0,2,17,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,327,6,1,0,2,4,0,0,0,0,9,65,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,264,2,0,0,1,2,0,0,1,0,4,47,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,268,1,0,0,0,1,0,0,2,0,3,46,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,318,1,0,0,0,0,0,0,0,0,1,26,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,158,1,1,0,0,0,0,0,0,0,2,20,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,90,1,0,0,0,0,0,0,1,0,3,47,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,93,1,0,0,0,0,0,0,1,0,3,44,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,96,1,0,0,0,0,0,0,1,0,3,47,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,70,2,0,0,0,0,0,0,0,0,3,19,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,99,1,0,0,0,0,0,0,1,0,3,44,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,75,1,1,0,1,3,0,0,0,0,2,18,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,76,3,0,0,0,0,0,0,0,0,4,44,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicYearDateTimeField,17,119,0,0,0,1,2,0,2,0,0,2,32,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,77,1,0,0,0,0,0,0,1,0,3,40,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicDayOfMonthDateTimeField,17,42,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,183,1,0,0,0,0,0,0,0,0,1,12,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,73,2,0,0,1,2,0,0,0,0,2,19,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,241,3,0,0,0,0,0,0,0,0,4,29,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,246,3,0,0,0,0,0,0,0,0,4,25,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,245,3,0,0,0,0,0,0,0,0,4,33,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,52,2,0,0,1,2,0,0,0,0,2,19,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,352,6,1,0,2,4,0,0,0,0,9,95,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,353,6,1,0,2,4,0,0,0,0,9,89,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,350,6,1,0,2,4,0,0,0,0,9,91,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,351,6,1,0,2,4,0,0,0,0,9,90,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,356,6,1,0,2,4,0,0,0,0,9,86,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,357,6,1,0,2,4,0,0,0,0,9,91,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,354,6,1,0,2,4,0,0,0,0,9,86,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,355,6,1,0,2,4,0,0,0,0,9,87,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,358,6,1,0,2,4,0,0,0,0,9,85,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,359,6,1,0,2,4,0,0,0,0,9,94,5,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,452,1,0,0,0,0,0,0,0,0,1,17,5,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,457,1,0,0,0,0,0,0,0,0,1,18,5,6.21E-05,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,17,58,0,0,0,2,5,0,2,0,0,3,27,4,6.21E-05,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,17,86,0,0,0,1,2,0,2,0,0,2,33,5,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,236,1,0,0,0,0,0,0,0,0,1,28,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,436,1,0,0,1,3,0,0,0,0,1,10,3,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,282,1,0,0,0,0,0,0,0,0,1,24,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,79,1,0,0,0,0,0,0,1,0,3,40,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJDayOfWeekDateTimeField,17,45,1,0,0,2,4,0,2,0,0,3,43,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJDayOfWeekDateTimeField,17,46,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJEraDateTimeField,17,46,0,0,0,2,4,0,2,0,0,2,31,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJEraDateTimeField,17,47,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,126,1,0,1,2,4,3,0,2,0,7,77,2,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,120,1,0,0,1,2,0,0,1,0,3,40,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,79,2,0,0,0,0,0,0,0,0,3,17,4,6.21E-05,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,17,152,1,0,0,1,2,0,0,0,0,1,12,5,6.21E-05,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,17,151,2,0,0,1,3,0,0,1,0,3,45,3,6.21E-05,0
defect4j,time,org/joda/time/chrono/BaseChronology,17,660,0,0,0,2,4,0,4,0,0,4,70,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,750,2,0,0,2,4,0,2,0,0,4,68,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,319,1,0,0,1,2,0,0,2,0,3,29,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,275,2,0,0,0,1,0,0,1,0,4,47,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,273,1,0,0,0,1,0,0,1,0,3,35,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,270,2,0,0,0,1,0,0,1,0,4,47,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,385,2,0,0,0,0,0,0,0,0,3,19,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,279,4,0,0,1,2,0,0,1,0,6,67,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,278,2,0,0,1,2,0,0,1,0,4,42,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,300,1,0,0,0,0,0,0,0,0,1,21,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,309,1,0,0,0,0,0,0,0,0,1,32,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicWeekyearDateTimeField,17,44,0,0,0,3,6,0,4,0,0,4,74,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicWeekyearDateTimeField,17,45,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,182,1,0,0,0,0,0,0,0,0,1,22,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,245,1,0,0,0,0,0,0,0,0,1,33,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,17,53,1,0,0,1,2,0,2,0,0,4,33,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,17,52,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,164,1,0,0,0,0,0,0,0,0,1,29,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,88,3,0,0,0,0,0,0,0,0,4,33,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,89,3,0,0,0,0,0,0,0,0,4,42,4,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,87,1,0,0,2,4,0,2,0,0,3,44,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,87,2,1,0,1,2,0,2,0,0,6,40,6,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,86,2,2,0,3,7,0,2,0,0,6,52,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,82,2,1,0,1,2,0,2,0,0,6,40,6,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,79,2,0,0,0,0,0,0,0,0,3,11,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,78,2,0,0,0,0,0,0,0,0,3,11,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,73,6,5,0,3,6,0,0,0,0,11,59,5,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,76,6,5,0,3,6,0,0,0,0,11,59,5,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,75,1,0,0,1,2,0,2,0,0,3,32,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,108,1,0,0,0,0,0,0,1,0,3,42,4,6.21E-05,0
defect4j,time,org/joda/time/field/ZeroIsMaxDateTimeField,17,45,2,0,0,1,2,0,0,0,0,2,19,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,345,1,0,0,0,0,0,0,0,0,1,28,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,349,6,1,0,2,4,0,0,0,0,9,86,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,348,6,1,0,2,4,0,0,0,0,9,88,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,345,6,1,0,2,4,0,0,0,0,9,91,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,344,6,1,0,2,4,0,0,0,0,9,88,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,347,6,1,0,2,4,0,0,0,0,9,89,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,346,6,1,0,2,4,0,0,0,0,9,88,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,343,6,1,0,2,4,0,0,0,0,9,91,5,6.21E-05,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,17,137,1,0,0,0,0,0,0,0,0,1,22,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,281,4,0,0,1,2,0,0,1,0,6,70,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,209,1,0,0,0,0,0,0,0,0,1,26,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,291,1,0,0,0,0,0,0,0,0,1,29,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,252,3,0,0,0,0,0,0,0,0,4,39,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,111,1,0,0,0,0,0,0,1,0,3,46,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,117,1,0,0,0,0,0,0,1,0,3,53,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,114,1,0,0,0,0,0,0,1,0,3,49,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,338,6,1,0,2,4,0,0,0,0,9,63,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,320,1,1,0,1,3,0,0,0,0,2,20,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,17,51,0,0,0,3,6,0,4,0,0,4,78,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,265,4,0,0,1,2,0,0,1,0,6,67,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,17,54,2,0,0,0,0,0,0,0,0,3,23,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,308,1,0,0,0,0,0,0,0,0,1,13,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,370,1,0,0,0,0,0,0,0,0,2,10,6,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJYearOfEraDateTimeField,17,40,1,0,0,2,4,0,2,0,0,3,48,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJYearOfEraDateTimeField,17,41,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,288,2,0,0,0,1,0,0,1,0,4,51,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,174,1,0,0,0,0,0,0,0,0,1,12,4,6.21E-05,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,17,57,1,0,0,2,4,0,2,1,0,5,65,4,6.21E-05,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,17,56,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,17,55,1,0,0,1,2,0,0,0,0,1,12,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,336,1,0,0,0,0,0,0,0,0,1,24,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,249,3,0,0,0,0,0,0,0,0,4,45,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,242,3,0,0,0,0,0,0,0,0,4,31,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,243,3,0,0,0,0,0,0,0,0,4,31,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,247,3,0,0,0,0,0,0,0,0,4,27,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,244,3,0,0,0,0,0,0,0,0,4,27,4,6.21E-05,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,17,61,2,0,0,0,0,0,0,0,0,3,15,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/GJMonthOfYearDateTimeField,17,37,1,0,0,1,2,0,0,0,0,1,21,4,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,363,1,0,0,0,0,0,0,0,0,1,16,4,6.21E-05,0
defect4j,time,org/joda/time/field/ZeroIsMaxDateTimeField,17,46,0,1,0,2,5,0,2,0,0,3,35,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,72,1,0,0,1,2,0,2,0,0,3,32,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,360,6,1,0,2,4,0,0,0,0,9,88,5,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,254,1,0,0,0,0,0,0,0,0,1,27,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,50,1,0,0,0,1,1,0,1,0,3,60,1,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,62,1,0,0,0,1,0,0,1,0,3,38,6,6.21E-05,0
defect4j,time,org/joda/time/field/RemainderDateTimeField,17,66,2,0,0,0,0,0,0,0,0,3,19,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,63,1,1,0,1,3,0,0,0,0,2,24,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField,17,43,2,0,0,0,0,0,0,0,0,3,25,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField,17,42,1,0,0,2,4,0,2,0,0,3,49,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,62,1,0,0,1,2,0,2,1,0,4,51,4,6.21E-05,0
defect4j,time,org/joda/time/field/DividedDateTimeField,17,66,1,0,0,0,1,0,0,1,0,3,41,6,6.21E-05,0
defect4j,time,org/joda/time/DateTimeFieldType,17,354,1,0,0,0,0,0,0,0,0,1,27,4,6.21E-05,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,17,58,7,0,0,1,2,0,0,0,0,7,64,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,286,1,0,0,0,1,0,0,1,0,3,35,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,284,4,0,0,1,2,0,0,1,0,6,81,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,282,2,0,0,1,2,0,0,1,0,4,58,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,283,2,0,0,1,2,0,0,1,0,4,55,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/BasicChronology,17,280,4,0,0,1,2,0,0,1,0,6,72,4,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,330,6,1,0,2,4,0,0,0,0,9,64,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,332,6,1,0,2,4,0,0,0,0,9,63,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,333,6,1,0,2,4,0,0,0,0,9,64,5,6.21E-05,0
defect4j,time,org/joda/time/chrono/AssembledChronology,17,334,6,1,0,2,4,0,0,0,0,9,68,5,6.21E-05,0
